	B-Cells	CD4+-T-Cells	CD8+-T-Cells	DCIS 1	DCIS 2	Endothelial	Invasive-Tumor-Core	Invasive-Tumor-Other	Invasive-Tumor-Surface	IRF7+-DCs	LAMP3+-DCs	Macrophages-1	Macrophages-2	Mast-Cells	Myoepi-ACTA2+	Myoepi-KRT15+	Perivascular-Like	Prolif-Invasive-Tumor	Stromal	Stromal-&-T-Cell-Hybrid	T-Cell-&-Tumor-Hybrid
DGKA	2.83201072139433	9.80218190269433	3.90612866592222	0.381158887885956	0.31770061465057	0.863056992604715	0.175534630046604	0.198775523144631	0.22619923496116	0.944005848922621	0.88498001808036	1.20328230564723	0.768715523598574	0	1.05863262493619	0.577598088195061	0.818737272024733	0.16811461479524	0.73450343737047	5.22642518134195	2.27875882684429
SUOX	0.305757851436211	0.105187855654282	0.139342851630852	0.565050082140007	0.44859755351064	0.298297685865226	0.773431457201895	0.639286710499435	0.729981342601264	0.117106502610486	0.480892028834923	0.293532510554605	0.330673020119977	0	0.36572178314408	0.364692547810049	0.234313072552784	0.601656962411318	0.33033146610694	0.293506775103967	0.488270232179379
ERBB3	0.694202014671317	0.215325035219623	0.364045129897638	2.06305487245435	2.96747308296738	0.572628993495218	3.24922104924265	3.15908823897171	3.2219509174801	0.714593935750494	0.220295376748541	0.584021361323722	0.223303820323962	0.203877754898163	1.12747730787633	2.07915644426603	0.499509648939093	2.80492806707345	0.652181951735289	0.303927646913477	2.36739632141706
TIMELESS	0.477113012328918	0.211357490984252	0.272653421668738	0.552513532421652	0.67014436269953	0.30145137813651	0.643675155964768	0.790944258241596	0.700532104675256	0.120200137804414	0.0751191914308795	0.335071216469723	0.16668763602307	0	0.347480853574443	0.195221745668619	0.268689335338029	1.4226897551543	0.208243564857386	0.119816677132094	0.496799929498231
NEMP1	0.839285119987187	0.524037918671153	0.550326104823989	0.526686840598846	0.540962763232387	0.296226913210315	0.492313622154659	0.554890440849215	0.470257996060989	0.744178721198786	0.935539453806972	0.521133368565343	0.765428809244975	0.732147845948157	0.425074707987819	0.427473520888575	0.460272407827867	1.27621172617559	0.437965982273594	0.22502038341156	0.553814589414047
LRP1	0.454206626876377	0.188236024689455	0.237797057094208	0.335192596388038	0.221826614670489	0.586717603035288	0.242041979025711	0.317037263712964	0.254470405172224	0.494798434697384	0.0775024718606835	3.20929163375339	7.14833985369778	0.294065753102394	1.40127044950264	0.63396401389783	1.07949612390421	0.17216107159007	9.53450773896119	4.18708889134779	0.355832081809298
SHMT2	0.203469627177556	0.150185811682833	0.142736901361909	0.24483537321454	0.282049296190371	0.125606944069566	0.323232783070264	0.353666445814622	0.415473081465287	0.15631004877364	0.244385505284897	0.166886009058801	0.126105601124324	0	0.274805679740367	0.264835754468751	0.118515555604739	0.523831365197516	0.140361711451628	0.193644269200894	0.249551961137862
NDUFA4L2	0.0594007496193508	0	0.0160037185433832	0.00189936457092944	0.0156411977856981	0.576535302298123	0.0715475829671629	0.0422010801605883	0.0181492095433942	0.0303873782985499	0	0.0116107149553235	0	0	0.0388340236468164	0.0381690075405376	2.93889618214284	0.0198938497628921	0.0409916740620107	0.0916694202615129	0.00422135157637146
ARHGAP9	3.56835680517173	5.02474110717885	5.98984818657935	0.0991350879711774	0.0805695901368127	0.423613791800632	0.0395130225779306	0.0182000369326801	0.0569459573126729	4.46493857796422	0.516966823749137	2.41998351366685	2.31183432260221	1.75197462292808	0.203646033416669	0.347851635208021	0.270244337706725	0.0751285605910412	0.325778874254277	4.1714828048031	1.67753671492134
ARHGEF25	0.180910567164527	0.0487731178606704	0.110985155956871	0.13503106297253	0.181128921162378	0.356209932485884	0.216967936613717	0.205339498428065	0.22736565153423	0.043089217752515	0.0667503270766027	0.0948096375778887	0.0469447400478548	0	1.64213253497941	0.485075696257125	3.10118757195194	0.134438785696547	2.4514463952759	0.551773539921402	0.130232228327834
SLC26A10	0.00985040933244905	0.00319192468589865	0	0.0153808560154769	0.006948411103546	0.0335422482352337	0.0172437067949824	0.00767464664702055	0.0274597209545432	0.014983967155144	0	0.00101659557969025	0	0	0.139986815805615	0.0152180329324654	0.526563991146615	0.00424867277782131	0.195119448489655	0.0668449197860963	0
CDK4	1.11150849643014	0.634958995930731	0.655673395206418	1.8600633387066	2.0694135482315	1.20116024975372	2.44383156209004	2.48709158933822	2.62903065868293	0.907008486641947	0.347627946028833	1.14270187327534	0.658308335025967	0.591261110150649	1.78631744488823	1.54528385157542	1.1304600317792	3.24505635373498	1.56062227388072	1.04555846568761	2.40705286297494
ATP23	0.202319305314064	0.202212633761823	0.141091086630236	0.186820084932117	0.274928544193316	0.210332919997738	0.248489615746123	0.355158779884964	0.252229657761249	0.150965984109733	0	0.20414055033268	0.0616345419706546	0.265041081367612	0.215229053619101	0.109857222924763	0.0498973595574297	0.476148176933326	0.121792385852576	0.138689044020738	0.276485323693809
SLC16A7	0.802789207209202	1.35175129255489	1.35142273116941	0.0289282835397427	0.0144870555473359	0.356186232684159	0.0035637815304286	0.00145105532351569	0.0054185318940043	0.398163521519541	0.171313546618699	0.231717073800056	0.462428263133932	0.147992481981915	0.115868328949054	0.0370254187504921	0.283046985429847	0.0172287452133931	0.460052220340243	1.49621241364312	0.34323339316466
USP15	3.82875653263314	4.50324761141278	3.7480694333142	0.783032332607364	0.971815349302579	1.59158099851832	1.0662207002674	0.984512127508929	0.833794677608505	3.77935715664985	1.86515041657591	2.80049721615597	3.10502003939738	2.75515021506376	1.26798603414077	1.27162670469781	1.5058546480965	0.71689305469443	1.27603731922786	3.6215189934457	1.81015455290944
PPM1H	0.239325509595998	0.12993642975801	0.169971094879177	0.618165117922689	0.563390155589791	0.654272981202424	1.02729835140444	0.939530795063677	1.07389812004489	0.169059332069439	0.14131036109719	0.539189442669613	0.569115708864175	4.54383606690761	0.326552262570465	1.20437271512007	0.136878152578748	1.02850262242184	0.243597488340533	0.164577348796157	0.79935991466337
AVPR1A	0.00840952862040992	0	0.00465532009981006	0.0042202868925548	0.00334700508861072	0.192314422655933	0	0.00553891419557241	0.000636577605112624	0	0	0	0.0522909310531001	0	0.00774321051687056	0.0157778020615255	2.19620870120901	0.000477608221278272	0.0539061220565198	0.0162384057782743	0.00456217866150447
RASSF3	0.622443544624613	1.22913140506368	1.19181953133883	0.271746279035705	0.413322659057915	0.54475818120038	0.332133192747189	0.461392834000432	0.425271982700455	1.10346429791516	1.11492870134525	0.803145254179449	0.513560149770759	0	0.580730846559191	0.537480608357982	0.637362632020946	0.420088699383457	0.246005849301887	0.943614750184266	0.479761280174147
TBC1D30	0.0835861844567733	0.0283627838705851	0.041177729336023	0.310095007818635	0.488855653498	0.408897460654087	0.842151447532062	0.684967893611455	0.710605749362326	0.0827962289096197	0.0923756080274831	0.166960548809264	0.253305149875692	0.577234822660769	0.249776042235475	0.174664603680463	0.0304843434349749	0.509759126516141	0.160665709740609	0.148843040701738	0.451457818915766
MSRB3	0.0934665589883853	0.0185954506837537	0.111337161618715	0.0547454749403281	0.0573377609628982	0.748708221801691	0.034426001248498	0.00237721223370469	0.024695409634179	0.314353023764744	0	0.0232048797377914	0.053435924173398	0.44291309597432	0.846114487906464	0.0313493755771075	1.44307553412385	0.0074660395072439	0.456790818511835	0.375505273787817	0.028811442731122
LLPH	0.438389253036259	0.30942369071433	0.260526853116988	0.236468411262622	0.266433582727478	0.269079055163435	0.343812995052633	0.245159039410094	0.309131650397509	0.297320119234629	0.257603923613729	0.232244806417874	0.254409388232049	0	0.28760693481953	0.15970158485704	0.330163208254385	0.313090766360471	0.211306243500116	0.422584818707409	0.325943024279871
TMBIM4	1.92957846676727	2.18688887005021	1.74169972511959	0.723782074598624	0.991145475257651	1.66549442113031	1.01842550208388	0.864825434380073	0.988959614308727	1.60859039536953	1.62001201947423	1.56627600078822	2.30658376069	3.3839451974854	0.851117253661569	0.7422501647639	1.07344210019134	0.962329597972189	1.1186543230493	1.39758876486803	1.27539861389788
IRAK3	0.101150320636128	0.051630728096599	0.0833558388841678	0.0333208294082798	0.0287840144214659	1.19407570644814	0.0071816581774877	0.0122013398136901	0.00621829308788514	0.129316598403297	0.95980970357443	1.68714499791895	2.4566981173888	1.48135931053903	0.0900272156741824	0.0505395403238426	0.916658382664938	0.0152588504660346	0.588052155991595	0.180923731650569	0.0455747964414722
HELB	0.914581561626286	3.24254639559026	3.22809635460118	0.253912586536984	0.307646636237967	0.430578937498076	0.181210154171667	0.271973112933115	0.273869748668514	0.930241423432648	1.00065784699943	0.779696836299439	0.855549807258179	0.185360247641291	0.706764242372042	0.754157257960486	0.463584848864164	0.246811099118512	0.518411324445314	2.23254951435594	1.05415859332128
GRIP1	0.00119339111442161	0.00938059904505502	0.0044738725841088	0.0483945537123844	0.0664266034917582	0.01877785235692	0.0758065749271488	0.0391956913669621	0.0920202507219527	0.134811495007395	0.0107521447840808	0.0125896346494605	0.0162062997128244	0	0.103700005183385	0.133077776633088	0.00651260025334015	0.0518799198336691	0.0449927623387847	0.0747039429115212	0.031111341449542
DYRK2	1.34527716211247	2.70811656596061	2.40570797327489	0.6497134193495	0.792206524192577	1.00380074230141	0.677070329674932	0.652507165168595	0.788573937395296	1.18554083372718	0.163571024716378	1.02768094684234	1.16153638491249	1.00374531345874	0.793129567515632	0.790270593427449	1.55922445564852	0.658960390551066	1.31617158248284	3.13248500086502	1.32760920317049
CPM	0.129749273467199	0.274505079739971	0.0812183518966496	0.147724557839473	0.0700461009451279	0.893606905938678	0.0288692350623212	0.053557253207725	0.0501014867309667	0.200469568892262	0	2.89188617150848	3.25096021806348	11.1075873657318	0.151738361251946	0.15288978829383	2.46246409313952	0.0546031293352502	0.317436551423586	0.242943285797875	0.106520937879616
LYZ	1.76726771186865	1.09115488223858	1.12150202605058	0.417898210697221	0.856521382678558	2.19628847325145	0.246005965550482	0.370199126714598	0.545946172647746	1.69060034055463	7.73846319614848	36.9787159871251	7.75122993814937	7.79811926416409	1.56524544992401	1.07906272254064	0.700991963284864	0.36760315817946	2.47290016089268	1.94913741869944	0.895964138422356
PTPRB	0.0428443900863674	0.0157786866902297	0.00989002294485323	0.00331870023544248	0.0372199329455346	4.29912736906879	0.0072262035658411	0.00914219260669815	0.0170566982925479	0.0916602886382489	0	0.0310450832923275	0.0233070578709401	0	0.0134529797239823	0.0693402690050371	0.257808176527353	0.00392945741183707	0.0459701444529645	0.125409998714973	0.00798755187364541
TSPAN8	0.266933434460424	0.126491955811926	0.149430874543244	0.186082301426922	3.18678188422899	0.253086265403139	0.478099409685206	0.654589193760531	0.673670852504701	0.291542482802751	0.199449519326658	0.160645516919758	0.0952028127359118	0	1.34580314218898	0.590814657347185	0.188939377636758	0.28958868796398	0.166748002302797	0.25584050513076	1.12654978615515
GLIPR1	1.61612481356651	2.01532513331241	2.42440711350014	0.121356742187	0.0645928285285973	0.253878821311362	0.0178400911785013	0.122605298215409	0.0363897390649065	3.51119255720581	1.51340343482259	2.95913530560574	2.78161637438124	0.324970752632263	0.806836783291485	0.591620186852818	0.832430592097873	0.0328799136245887	0.718831614565746	1.82595042231249	0.674635667107148
PHLDA1	0.1067282972823	0.284779610231883	0.301010452472812	0.262741935474821	0.251621720344489	1.08892235708843	0.150643950086404	0.125952472544629	0.154562460865094	0.089972792389781	0	0.458576835243957	0.101161579133897	0	0.876490882652782	2.65999689818004	4.38982363350425	0.131325274660645	0.901856823461514	0.840309293780101	0.260765517408761
ZDHHC17	1.40943317276358	1.54771638393733	1.42622705196011	0.623338367613219	0.803050736046869	1.70648813396216	1.15668317289574	0.979546173911292	0.90962850452662	11.1191547529713	1.97547048550627	1.37435719879455	1.23198755942979	1.30195945266726	1.28720534979927	0.84501844245237	1.11985758038815	0.889396318854648	1.33478245175718	0.910439542641009	0.967151509371693
E2F7	0.110942194249029	0.0135028000428002	0.02107107280461	0.165081517015209	0.0507204505394042	0.0542309466667366	0.139715114905511	0.047546135073554	0.104395250744826	0.310777310870567	0	0.066263180118501	0.0297905477680329	0	0.0424695712010316	0.0542484578259539	0.00390810176853329	0.30928487927309	0.021301542547691	0	0.0757331264199242
PAWR	1.39404761327311	0.285876761843249	0.46286031257368	1.30988147779403	1.92041534517053	1.09832867555986	1.47877564657521	1.39489997972938	1.47770389488972	0.173232371614101	0.66097263760258	0.383822084150804	0.201943976778687	0	3.17606624166154	2.09835295186074	2.75317816222563	1.25154021312413	1.17607922992377	0.464810949000032	1.140121353193
LIN7A	0.118355827460624	0.0649236215459938	0.0448313986798032	0.5223368172675	0.515006952695143	0.21537994603616	0.30605491823671	0.337625845086098	0.366010083572737	0.0271913217124035	0	0.132774328047251	0.0343194101600059	0.356747891716935	0.279956911023826	0.260378939372554	1.10675973327033	0.296847119030163	0.168402647620675	0.0242312599063827	0.260656168292851
ACSS3	0.0139108851240304	0.0066161457775096	0.0123052112585501	0.0154489650723582	0.00724938650632965	0.055054666675247	0.00383242398648233	0	0.00349253499661575	0.0178174989220413	0	0.00162667401648526	0.0215442076131605	0	0.0532421741579545	0.0657315539032318	0.468019963749786	0.001446811144895	0.633100867385695	0.241231383581147	0.00291494559781762
PPFIA2	0.0290885325406297	0.0260780021662386	0.0152601960239029	0.191191077790834	0.110911998867292	0.031949887106857	0.16883931545657	0.169756487250364	0.136894255556444	0.0626401573520753	0	0.0212669957428258	0	0	0.0787325564931192	0.0387681366074835	0.142503789455904	0.0769002940764609	0.138531062317042	0.108407484055329	0.0536995819190969
RASSF9	0.0265194888815054	0	0.00500139684044922	0.0190773257770301	0.0165571570484289	0.538925316458716	0	0	0.00357405443490453	0.0130654054195302	0	0.00692759816231184	0.0252258342814043	0	0.200872321179099	0.122192195334644	0.149781872057024	0.000714750199808418	0.139715426443311	0.0118643102564589	0.0170673155953258
DUSP6	0.430061237738287	0.306074106791108	0.420939477415229	1.11720380261167	0.596603121705585	3.35034366419522	0.955349560138269	1.09035345457756	0.924328087904935	0.366743271983968	0.0794266157287802	0.950717899434427	2.22095173658515	1.68126737821827	3.2664182272102	0.804869177679962	0.729156822116593	1.02610404943314	0.830364498849313	0.550679266514458	0.762914910894901
LUM	0.777345068726276	0.292199797658788	0.449966527967582	0.346916930054697	0.213036951864604	1.21846081048694	0.0558364456473834	0.14588132582641	0.152496733508878	0.864214841727152	0.0733519131649378	0.606255487566673	0.453855332646278	0	0.769737051159031	0.47244881291382	1.41506276005774	0.167493648841489	17.433795418188	11.277781998074	0.284943062515813
DCN	1.29326390272091	0.497233873359085	0.827808399030264	0.371814620568777	0.292994172611117	1.61862097023424	0.168067458718487	0.141790768526584	0.214936365488268	0.972076550389034	0.593418347569761	0.78353001348666	0.629059000265656	0.474831325973012	0.974376212196983	0.437583469206572	2.03469655428304	0.162868810538295	28.7376555599196	12.8343521253259	0.479136344271199
BTG1	8.51277611191966	16.7005206988035	15.5944893415683	1.78062485515641	1.58918534932659	3.45037243841158	0.813357771090197	1.09499693837448	1.05542599789904	3.45800363825225	19.1146558543373	4.39015988685411	1.2594988276896	2.87391678781239	1.86057180024491	3.45324898986103	2.51846864581732	1.12576377357964	2.00273990548496	11.3176371602926	5.48472275887036
C12orf74	0.873505305859329	0.0267826540840136	0.0104014873899165	0.0105451138545783	0.119608886103428	0.0535827564706239	0.0878047764215715	0.0693198379632371	0.0981952572133999	0	0	0.0149890999335474	0	0	0.0182214832285005	0.00124261461225667	0	0.0587726783336059	0.0112602321458547	0.00500512524825421	0.0608184926505634
SOCS2	0.0920504111722898	0.131557604750995	0.103273103615254	0.0225936116350523	0.0739121403193255	0.889857505857151	0.0167984894539871	0.0398805403320059	0.0505025399129417	0.0528687290652537	0.322371923450615	0.0447733488329902	0.161396425324634	0.489172476480081	0.071757094470671	0.157905580309572	0.257162128464027	0.0248796293825568	0.210094702200078	0.0662793555618592	0.0502683838100127
PLXNC1	0.740513945891142	0.451907909406411	0.603319753647527	0.100344400335678	0.139356537536894	0.206078087137223	0.0237789908213478	0.0699711612430518	0.0717524222367858	0.407488004332385	8.49853152967454	2.38801583037073	0.894044133222422	1.05096023367701	0.252821049789936	0.134302671407176	0.0511934271490107	0.0847059976847088	1.33931001622131	1.08340788531498	0.287653717561946
TMCC3	0.431532449389544	0.0399538506975084	0.0396800636616324	0.0311027358453444	0.0468947177537374	0.952803995218545	0.103335864409289	0.105118766056988	0.102819114830517	0.360866557222602	3.5139366408387	0.422854645540409	0.220407587109441	0	0.0820741897979882	0.0543052317584201	0.135963232276173	0.0751629775331669	0.0903799650508807	0.124066862084303	0.075385389578861
NTN4	0.537614273873204	0.549512146926066	0.355473577862418	3.64902996252479	2.3218386992582	1.24014585628825	1.54524848977915	1.52533821038021	1.72695483190006	0.554374053935958	0.738088343572958	0.494295193255499	0.295617128970379	0.587422188810522	4.96639423826042	5.33345638568937	1.63830995834651	1.42823337438399	0.709018493289183	0.550437689166743	1.42021765245281
LTA4H	1.845270281572	1.11860647229519	1.07345942062251	1.17978833663627	0.885712415461525	1.26897731852873	1.13684385366151	0.983879159870704	1.02889687588681	1.8099885520019	1.63647252411104	2.65294371949465	1.60858806811052	0.95945740747155	1.17486705625501	1.07495208995521	0.951011931169255	0.816864294139437	0.823995067480295	1.01873910148749	0.994413471906297
ELK3	0.447898834002557	0.755677065710048	0.526259418934108	0.0781488465797511	0.116459356398187	2.45453901920098	0.160616286572046	0.161410364639256	0.186254301256071	0.126639486843472	0.183401097668182	0.365312017995808	0.240921819594348	0.247972822178689	0.275128847318702	0.302712415396344	0.575950098859846	0.14732543476582	0.439115261117473	0.71169544943096	0.323790790336769
CDK17	1.14590419820549	1.16879574793064	1.29759290802376	0.484382293814988	0.64992296724139	1.43246810806153	0.512947604886526	0.633326046628524	0.590324978280505	0.763894030011325	1.65286924434331	0.593811522865395	0.48478335166525	0.378831756614522	0.62889612379914	0.443378670968009	0.395298148941112	0.600739273814559	0.653420644148447	1.17112816519192	0.951053842830597
TMPO	0.958761976440985	1.05626827061895	1.26853025161606	0.680908160360807	0.822186184668654	0.825270327435687	0.74672465227516	0.939896455512376	0.830640748177942	0.956122920099541	0.78644424105538	0.767182457759382	0.275983081769625	0.481256135721242	0.690260974345608	0.568430661409388	0.59911781600266	2.23732742351508	0.545747148849494	0.950296958016124	0.99606464857144
ANKS1B	0.11051449730777	0.0496413015409042	0.0611356587478894	0.387983044440403	0.528835941056176	0.155853234005381	0.672573285297462	0.946870103604913	0.569509435275579	0.0699948432056465	0.193241306670167	0.0912267938827665	0.0254753704118858	0	0.241180473256734	0.652328110222983	0.457966568552695	0.657628251207971	0.350629261250767	0.187182790351981	0.499701794465477
DEPDC4	0.0197700455354174	0.0509876350868605	0.00886420509597432	0.0469095451072301	0.0377121655462334	0.0202993835748268	0.0267755152467497	0.142575345184875	0.0168765252056058	0.0114601096503291	0.1850104530906	0.0206496482144863	0.0613104740083008	0	0.0556745347839649	0.0306590872580997	0.0449688815339785	0.0953365834554614	0.023928757391726	0	0.00996562420150859
GAS2L3	0.0299621489363119	0.0247659797463028	0.0501803825812439	0.192388030341647	0.226825411690425	0.13926900770599	0.116556769872163	0.292628546506767	0.218573744045591	0.0590554498910294	0	0.419834419168176	1.12183765768565	0.209100033456005	0.0998015944040166	0.147638046101929	0.247573018147127	1.07645886640278	0.0771029599303442	0.0639265532056726	0.175155332103369
MYBPC1	0.000933878768340912	0.00562549293381832	0.0132608725711766	0.00519060663829961	0.0196107823186756	0.00250691783977887	0	0.0170155999019901	0.00448732532525256	0	0	0.0383646294255304	0.0325242386888829	0	0.102790757752838	4.30567565152702	0.0131218097600021	0.0236226058558814	0.0177355098033319	0	0.00425702195771926
CHPT1	1.8778565978594	0.91126333720978	0.881432818769735	1.05836030506429	0.816353751815682	0.732118349385041	0.854293766359832	0.830706521524641	0.925854201448196	1.3231853540042	0.68962502720791	1.80709506705684	2.17265305731679	3.39369164248789	1.1561981206993	4.6385298809026	1.01821483710636	1.44677185785049	1.11089217517072	1.07436983798515	0.817791085980839
GNPTAB	0.663644997230112	0.88734357499638	1.34651857246983	0.37210438548749	0.426139060371817	0.296575642075451	0.258913170868383	0.250444092302967	0.264959960807095	0.7018299926631	0.375449900356081	1.21270856654412	1.23839616655029	2.61020685907569	0.487850287266396	0.353334321219393	0.377193588537598	0.265030934075885	0.6892794015979	0.669576361571067	0.475325404576317
DRAM1	0.266739299429181	0.136817327675865	0.24210510578441	0.192598296923462	0.161581577072119	0.288433318578758	0.034339325718939	0.0557012174164395	0.0368033514080168	0.175248798608689	1.54663012767842	0.904418770568852	1.1254457591564	0.761796267383253	0.318972712784256	0.232078884151217	0.142120520128522	0.0354487924798531	1.00426302434086	0.332642949253539	0.0720994541153635
WASHC3	1.11839100302433	1.43996965630834	1.30801058434006	0.376581437099322	0.39076295918595	0.826156975828318	0.24906819560648	0.27429055082734	0.303887219004032	1.44509580834978	1.80542510620078	0.781110826958074	1.06741520613582	0.806915108689097	0.748186842034546	0.813826601285671	0.302587694333004	0.269385975367994	0.771624079683093	1.31367922872036	0.649406139602671
PARPBP	0.159099814999619	0.152209499096346	0.166226932583575	0.268083291243378	0.178934883333653	0.197641235983219	0.200211639976082	0.127669177365254	0.240997229883877	0.0387427874427468	0.141860458424748	0.149107616359576	0.114284495774799	0.36461117574919	0.0888670657155384	0.0767634828602518	0.31859396992361	0.661600833550367	0.155467868070936	0	0.186592623661693
IGF1	0.123967025317086	0.014131775857469	0.0437945265930947	0.0416663902625678	0.0270608847124616	0.328180686158533	0.0102087123829866	0.0079664985327482	0.0239705808741888	0.0532045212009136	0	0.30658872465199	2.0151507132414	0	0.0574244462798822	0.0200461549178983	0.0199726685286694	0.00938434122885132	2.5528561109107	0.835073223452557	0.0634839733063585
STAB2	0.058642664294942	0	0	0.00601307314155444	0.00171886690578556	2.10833996105745	0	0	0.00494137216917038	0	0	0.0147933205622953	0.010853874290428	0	0.0142822971841932	0.00482101685220576	0	0.00369253997403973	0.0108723306089286	0	0.00673948515011237
HSP90B1	1.50183496448454	0.637183641091487	0.738855944206804	1.13577119399432	0.989799805831401	1.44256485699926	0.824568934816388	0.814188560587246	0.862813028453749	1.91824421185751	0.822680323489159	1.23916274455908	1.23868678682872	1.32777114560742	0.937389478281448	0.946186613334308	0.883043846336792	1.02550868050479	1.02094679666988	1.07021227484972	0.976634819463395
GLT8D2	0.121739981748105	0.0279563151282286	0.0821476345915949	0.0811376642287752	0.0476867959374728	0.43517110267291	0.0144211967184626	0.0118160871596962	0.0358470955803638	0.101844549058809	0	0.0444874106015304	0.054955012930387	0.247972822178689	1.50789564357792	0.244178886413516	0.68881504699009	0.0239365315248104	2.23790296863097	1.07990597592087	0.0383520466842849
CHST11	2.27168146161083	3.55149429312931	3.81044449805571	0.135399294220076	0.0866584008143267	1.5116544564685	0.043419273727942	0.0140960077883996	0.0765664720316249	2.73998482464332	2.6132699402544	2.98692122501859	2.70780101786545	4.5789388968276	0.387596286726939	0.277977498200057	1.35284393123443	0.0457623976516268	1.47741632360895	2.48794704238029	1.0447895758746
C12orf45	0.308642705879545	0.301223020360382	0.160719112775405	0.207425588742137	0.315951519642236	0.336242642652316	0.28445428117521	0.261526461413583	0.306730002203991	2.03933537975097	2.1476040633228	0.542477369312713	0.385893311690429	0.450086877569456	0.32082299258501	0.175018701643767	0.143247423147675	0.254220990185087	0.224162978365544	0.108057372124875	0.348499310452099
ALDH1L2	0.197118535107289	0.0173656770935743	0.00973780346874149	0.0200748041064204	0.00647760943048748	0.0323862276987921	0.00584017025460998	0.00333692685042441	0.00832494301707165	0	0.0107521447840808	0.0411139184566373	0.0462854764699759	0	0.149611639798892	0.00710924002029261	0.156144231638498	0.00625662489842775	0.539428157237367	0.166218187005719	0.0109985556628287
C12orf75	0.207220698570988	0.671663297000434	1.1599557678399	0.0699008609887102	0.197126984104725	0.135778250375956	0.0564314359298107	0.0419560295584805	0.0758165580428609	3.72616970889487	0.0386148841070791	0.315275341285522	0.0264765605828705	0.242665437161785	0.267422099808025	0.250362780455476	0.252957993356464	0.0977830187737919	0.633049238943251	0.781627071541323	0.424229916157384
NUAK1	0.0336236356959717	0.0350351718650902	0.0524980327381075	0.0724765685235294	0.158696034034706	1.11796620796334	0.231767464856668	0.20504242834397	0.244294318649036	0.0180046965917326	0	0.125942950088305	0.0280539578305329	0	0.401570282835616	0.0573178289930524	0.553145724380883	0.219823238586056	0.340663464990089	0.0279356136958322	0.16273162326839
TCP11L2	0.931864219836462	1.25926705543368	0.698742589870257	0.245358265829336	0.334978491218817	0.706016934886353	0.11216323356481	0.244431934260336	0.163390736001564	0.35735732037191	0.293298336068227	0.476598768988133	0.3688287555053	0.702184521660893	0.926696840843213	0.757732239404993	0.664151195732414	0.0901988723137945	0.429914082710663	0.69823219239043	0.331628734203243
PRDM4	0.8791586370685	0.415458876895654	0.523875518252866	0.514932777744166	0.749858622610442	0.536741584570527	0.603340500812643	0.565617861564783	0.582311056905967	0.532921772015432	0.951283403786206	0.593785956008379	0.63960112690675	0.0775386142298865	0.565328993167328	0.510460312151946	0.803341416742255	0.64084848102445	0.492606392339348	0.603548251005087	0.493586174467003
CMKLR1	0.0499364848245437	0.0416560314976213	0.0360803235330051	0.0125462584566538	0.020208807326014	0.105182900447044	0.00425599467489946	0	0.00648346294543487	2.25480999941686	0	0.607965523575337	2.9103611381627	0.0775386142298865	0.0375143165144134	0.0737120398670843	0.226303724915064	0.00483515063363778	0.221221226212007	0.103285227671314	0.0185207551026519
ISCU	2.03588459477043	1.59742934668185	1.27341310500397	1.18626721890987	1.39558599303211	1.54053404890782	0.965853880358521	1.34208180691068	1.21800076859925	2.14231129689187	1.96271789130864	1.6895371835342	1.41905173440755	1.27435956598784	1.55483765450366	0.951966286819974	1.5465162249918	1.24046180990844	1.68815462225295	1.27799768528147	1.37953270605459
TMEM119	0.082774149720772	0.0568426672890356	0.0202280658278238	0.0502187776758802	0.0182825005377068	0.142030781400139	0.00507091311500895	0.0399098973069591	0.0207693208491146	0.0735340371587888	0	0.224935849982413	0.162225545739109	0	0.0571853197762358	0.0110737941928588	0.345964938679424	0.0234227140139797	2.37836810220068	1.15043528129843	0.0248832924394063
SELPLG	0.333131884613197	2.01896516975247	1.85292741541559	0.0688661002057006	0.0399658248288896	0.18147844516583	0.0312052002538279	0.0403122254663341	0.0534910664476935	2.65551061971046	1.12338756240755	1.17823050177247	0.700935216486636	0.216188170183328	0.168552132336717	0.132249540473017	0.185764588779642	0.0420559445475742	0.133040253691295	1.36070462542271	0.673010786501021
CORO1C	0.455274622482968	0.19690650841684	0.291537893470964	0.294428376009997	0.492520435602845	1.18746571303671	0.293233194074543	0.237095349579455	0.280021781704981	3.28494924038775	0.416185954534704	1.55512856109213	0.746212727764696	0.317635553492888	0.890586840810811	0.62478824562282	0.820913261259817	0.363247580195067	0.647746346896799	0.243623121157796	0.309511645531399
FAM222A	0.113766067204088	0.13976027933024	0.152335760376849	0.232163871643283	0.412853842577654	0.264772943931962	0.748529221655768	0.718032086945152	0.747710815715827	0.342940563490364	0.0193074420535395	0.152277940232779	0.0591232733016237	0.142118128588483	0.226431749803938	0.146267684742447	0.329352349787254	0.61203248829939	0.181478791571162	0.0696254775297808	0.623289604590618
TRPV4	0.00252955788387306	0	0.0080422054944348	0.0110800274115985	0.0342261831385656	0.0902346386556172	0.0327080968041895	0.0342750795725326	0.0377304060045325	0	0	0.178724748668864	0.250883590289994	0	0.0466411751214807	0.166141166689928	0.0249260069072041	0.0615755533402232	0.0437176958999295	0	0.00517109714344198
IFT81	0.204798093348842	0.161605162929359	0.140373747841213	0.556638734073152	0.56899291040039	0.806832961402468	0.637016261571804	0.682614798759809	0.609611831186922	0.355088142069504	0	0.211112943711269	0.192800916366315	0.689493916462511	1.56163470077468	0.551953089693558	1.11290114622497	0.617857445818394	0.767093344197382	0.332194418087465	0.410163566623817
